Time,EEG,BIS
00:44:12,4.99084,40.0
00:44:12.200000,-8.98962,40.0
00:44:12.400000,9.99695,40.0
00:44:12.600000,7.00549,40.0
00:44:12.800000,7.00549,40.0
00:44:13,9.99695,40.0
00:44:13.200000,-4.99084,40.0
00:44:13.400000,-3.00671,40.0
00:44:13.600000,0.99206,40.0
00:44:13.800000,1.99939,40.0
00:44:14,0.01526,40.0
00:44:14.200000,7.00549,40.0
00:44:14.400000,-4.01404,40.0
00:44:14.600000,5.99817,40.0
00:44:14.800000,4.01404,40.0
00:44:15,11.00427,40.0
00:44:15.200000,13.99573,40.0
00:44:15.400000,-11.00427,40.0
00:44:15.600000,-13.99573,40.0
00:44:15.800000,-19.00183,40.0
00:44:16,4.99084,40.0
00:44:16.200000,12.0116,40.0
00:44:16.400000,1.99939,40.0
00:44:16.600000,13.99573,40.0
00:44:16.800000,-12.0116,40.0
00:44:17,4.01404,41.0
00:44:17.200000,-4.01404,41.0
00:44:17.400000,9.99695,41.0
00:44:17.600000,4.01404,41.0
00:44:17.800000,3.00671,41.0
00:44:18,-4.99084,41.0
00:44:18.200000,0.01526,41.0
00:44:18.400000,-3.00671,41.0
00:44:18.600000,0.01526,41.0
00:44:18.800000,-3.00671,41.0
00:44:19,-0.99206,40.0
00:44:19.200000,-4.01404,40.0
00:44:19.400000,-11.00427,40.0
00:44:19.600000,-1.99939,40.0
00:44:19.800000,-11.00427,40.0
00:44:20,0.01526,41.0
00:44:20.200000,17.01771,41.0
00:44:20.400000,-8.01282,41.0
00:44:20.600000,-9.99695,41.0
00:44:20.800000,-8.01282,41.0
00:44:21,-4.99084,41.0
00:44:21.200000,-0.99206,40.0
00:44:21.400000,7.00549,40.0
00:44:21.600000,-4.01404,40.0
00:44:21.800000,8.01282,40.0
00:44:22,-3.00671,40.0
00:44:22.200000,-7.00549,41.0
00:44:22.400000,16.01038,41.0
00:44:22.600000,-0.99206,41.0
00:44:22.800000,0.01526,41.0
00:44:23,5.99817,41.0
00:44:23.200000,13.99573,41.0
00:44:23.400000,-4.01404,41.0
00:44:23.600000,9.99695,41.0
00:44:23.800000,3.00671,41.0
00:44:24,-8.01282,41.0
00:44:24.200000,8.01282,41.0
00:44:24.400000,5.99817,41.0
00:44:24.600000,-4.01404,41.0
00:44:24.800000,-3.00671,41.0
00:44:25,-11.00427,41.0
00:44:25.200000,-15.00305,40.0
00:44:25.400000,-12.0116,40.0
00:44:25.600000,0.01526,40.0
00:44:25.800000,12.9884,40.0
00:44:26,-12.0116,40.0
00:44:26.200000,-1.99939,39.0
00:44:26.400000,-13.99573,39.0
00:44:26.600000,0.01526,39.0
00:44:26.800000,0.01526,39.0
00:44:27,-8.98962,39.0
00:44:27.200000,-11.00427,40.0
00:44:27.400000,0.01526,40.0
00:44:27.600000,1.99939,40.0
00:44:27.800000,8.98962,40.0
00:44:28,9.99695,40.0
00:44:28.200000,9.99695,40.0
00:44:28.400000,0.01526,40.0
00:44:28.600000,-11.00427,40.0
00:44:28.800000,-4.99084,40.0
00:44:29,-3.00671,40.0
00:44:29.200000,-1.99939,39.0
00:44:29.400000,4.99084,39.0
00:44:29.600000,1.99939,39.0
00:44:29.800000,9.99695,39.0
00:44:30,-4.99084,39.0
00:44:30.200000,0.01526,39.0
00:44:30.400000,4.01404,38.0
00:44:30.600000,-7.00549,38.0
00:44:30.800000,13.99573,38.0
00:44:31,9.99695,38.0
00:44:31.200000,0.01526,38.0
00:44:31.400000,0.01526,39.0
00:44:31.600000,-8.01282,39.0
00:44:31.800000,0.99206,39.0
00:44:32,12.9884,39.0
00:44:32.200000,-3.00671,39.0
00:44:32.400000,-3.00671,39.0
00:44:32.600000,-29.99084,39.0
00:44:32.800000,12.0116,39.0
00:44:33,4.99084,39.0
00:44:33.200000,-11.00427,39.0
00:44:33.400000,0.01526,39.0
00:44:33.600000,-9.99695,39.0
00:44:33.800000,4.99084,39.0
00:44:34,1.99939,39.0
00:44:34.200000,-8.98962,39.0
00:44:34.400000,5.99817,39.0
00:44:34.600000,9.99695,39.0
00:44:34.800000,0.01526,39.0
00:44:35,5.99817,39.0
00:44:35.200000,8.01282,39.0
00:44:35.400000,-7.00549,38.0
00:44:35.600000,0.01526,38.0
00:44:35.800000,-0.99206,38.0
00:44:36,5.99817,38.0
00:44:36.200000,-12.9884,38.0
00:44:36.400000,4.01404,39.0
00:44:36.600000,-3.00671,39.0
00:44:36.800000,9.99695,39.0
00:44:37,9.99695,39.0
00:44:37.200000,7.00549,39.0
00:44:37.400000,7.00549,40.0
00:44:37.600000,-4.99084,40.0
00:44:37.800000,-3.00671,40.0
00:44:38,4.01404,40.0
00:44:38.200000,-4.01404,40.0
00:44:38.400000,-19.00183,40.0
00:44:38.600000,-7.00549,41.0
00:44:38.800000,1.99939,41.0
00:44:39,0.01526,41.0
00:44:39.200000,-7.00549,41.0
00:44:39.400000,-1.99939,41.0
00:44:39.600000,0.01526,41.0
00:44:39.800000,19.00183,41.0
00:44:40,7.00549,41.0
00:44:40.200000,0.01526,41.0
00:44:40.400000,11.00427,41.0
00:44:40.600000,-7.00549,40.0
00:44:40.800000,-25.01526,40.0
00:44:41,5.99817,40.0
00:44:41.200000,-17.99451,40.0
00:44:41.400000,7.00549,40.0
00:44:41.600000,0.99206,42.0
00:44:41.800000,5.99817,42.0
00:44:42,1.99939,42.0
00:44:42.200000,0.01526,42.0
00:44:42.400000,0.01526,42.0
00:44:42.600000,-4.99084,41.0
00:44:42.800000,-20.00916,41.0
00:44:43,8.98962,41.0
00:44:43.200000,-8.98962,41.0
00:44:43.400000,-4.99084,41.0
00:44:43.600000,4.01404,41.0
00:44:43.800000,0.99206,41.0
00:44:44,7.00549,41.0
00:44:44.200000,4.99084,41.0
00:44:44.400000,5.99817,41.0
00:44:44.600000,-13.99573,41.0
00:44:44.800000,0.01526,41.0
00:44:45,4.01404,41.0
00:44:45.200000,0.01526,41.0
00:44:45.400000,5.99817,41.0
00:44:45.600000,0.99206,41.0
00:44:45.800000,-8.01282,41.0
00:44:46,-25.01526,41.0
00:44:46.200000,1.99939,41.0
00:44:46.400000,0.01526,41.0
00:44:46.600000,-7.00549,41.0
00:44:46.800000,0.01526,41.0
00:44:47,12.0116,41.0
00:44:47.200000,20.00916,41.0
00:44:47.400000,9.99695,41.0
00:44:47.600000,-16.01038,41.0
00:44:47.800000,-3.00671,42.0
00:44:48,5.99817,42.0
00:44:48.200000,1.99939,42.0
00:44:48.400000,0.99206,42.0
00:44:48.600000,4.99084,42.0
00:44:48.800000,7.00549,41.0
00:44:49,13.99573,41.0
00:44:49.200000,4.01404,41.0
00:44:49.400000,-16.01038,41.0
00:44:49.600000,4.01404,41.0
00:44:49.800000,-0.99206,41.0
00:44:50,0.99206,41.0
00:44:50.200000,1.99939,41.0
00:44:50.400000,21.99329,41.0
00:44:50.600000,5.99817,41.0
00:44:50.800000,-0.99206,42.0
00:44:51,0.01526,42.0
00:44:51.200000,1.99939,42.0
00:44:51.400000,-1.99939,42.0
00:44:51.600000,5.99817,42.0
00:44:51.800000,4.99084,42.0
00:44:52,-5.99817,42.0
00:44:52.200000,12.0116,42.0
00:44:52.400000,-8.01282,42.0
00:44:52.600000,4.01404,42.0
00:44:52.800000,4.01404,42.0
00:44:53,-4.99084,42.0
00:44:53.200000,-3.00671,42.0
00:44:53.400000,-13.99573,42.0
00:44:53.600000,0.01526,42.0
00:44:53.800000,9.99695,42.0
00:44:54,9.99695,42.0
00:44:54.200000,-3.00671,42.0
00:44:54.400000,17.01771,42.0
00:44:54.600000,9.99695,42.0
00:44:54.800000,-4.01404,41.0
00:44:55,-5.99817,41.0
00:44:55.200000,12.0116,41.0
00:44:55.400000,0.01526,41.0
00:44:55.600000,0.99206,41.0
00:44:55.800000,-15.00305,41.0
00:44:56,9.99695,40.0
00:44:56.200000,0.01526,40.0
00:44:56.400000,4.99084,40.0
00:44:56.600000,7.00549,40.0
00:44:56.800000,11.00427,40.0
00:44:57,9.99695,40.0
00:44:57.200000,-3.00671,40.0
00:44:57.400000,1.99939,40.0
00:44:57.600000,-12.9884,40.0
00:44:57.800000,-16.01038,40.0
00:44:58,-12.0116,41.0
00:44:58.200000,0.01526,41.0
00:44:58.400000,9.99695,41.0
00:44:58.600000,11.00427,41.0
00:44:58.800000,-7.00549,41.0
00:44:59,1.99939,41.0
00:44:59.200000,9.99695,41.0
00:44:59.400000,4.99084,41.0
00:44:59.600000,0.01526,41.0
00:44:59.800000,-5.99817,41.0
00:45:00,12.0116,41.0
00:45:00.200000,1.99939,41.0
00:45:00.400000,11.00427,41.0
00:45:00.600000,-3.00671,41.0
00:45:00.800000,1.99939,41.0
00:45:01,5.99817,41.0
00:45:01.200000,-11.00427,41.0
00:45:01.400000,-17.0177,41.0
00:45:01.600000,-12.0116,41.0
00:45:01.800000,5.99817,41.0
00:45:02,16.01038,40.0
00:45:02.200000,21.01649,40.0
00:45:02.400000,-4.01404,40.0
00:45:02.600000,-9.99695,40.0
00:45:02.800000,8.98962,40.0
00:45:03,0.01526,40.0
00:45:03.200000,0.01526,40.0
00:45:03.400000,7.00549,40.0
00:45:03.600000,-5.99817,40.0
00:45:03.800000,13.99573,40.0
00:45:04,-5.99817,40.0
00:45:04.200000,-7.00549,41.0
00:45:04.400000,-12.9884,41.0
00:45:04.600000,3.00671,41.0
00:45:04.800000,7.00549,41.0
00:45:05,3.00671,41.0
00:45:05.200000,0.01526,41.0
00:45:05.400000,9.99695,41.0
00:45:05.600000,12.9884,41.0
00:45:05.800000,-9.99695,41.0
00:45:06,-1.99939,41.0
00:45:06.200000,-15.00305,40.0
00:45:06.400000,5.99817,40.0
00:45:06.600000,-0.99206,40.0
00:45:06.800000,0.01526,40.0
00:45:07,-4.99084,40.0
00:45:07.200000,-12.0116,38.0
00:45:07.400000,-4.99084,38.0
00:45:07.600000,-13.99573,38.0
00:45:07.800000,0.99206,38.0
00:45:08,-0.99206,38.0
00:45:08.200000,-0.99206,38.0
00:45:08.400000,5.99817,38.0
00:45:08.600000,7.00549,38.0
00:45:08.800000,8.01282,38.0
00:45:09,-7.00549,38.0
00:45:09.200000,0.01526,37.0
00:45:09.400000,-11.00427,37.0
00:45:09.600000,0.99206,37.0
00:45:09.800000,3.00671,37.0
00:45:10,-3.00671,37.0
00:45:10.200000,7.00549,37.0
00:45:10.400000,8.01282,37.0
00:45:10.600000,-17.99451,37.0
00:45:10.800000,8.01282,37.0
00:45:11,1.99939,37.0
00:45:11.200000,17.99451,37.0
00:45:11.400000,-1.99939,37.0
00:45:11.600000,12.9884,37.0
00:45:11.800000,-17.0177,37.0
00:45:12,5.99817,37.0
00:45:12.200000,-13.99573,37.0
00:45:12.400000,0.01526,36.0
00:45:12.600000,-4.99084,36.0
00:45:12.800000,4.99084,36.0
00:45:13,8.98962,36.0
00:45:13.200000,15.00305,36.0
00:45:13.400000,-1.99939,35.0
00:45:13.600000,-4.01404,35.0
00:45:13.800000,-1.99939,35.0
00:45:14,0.01526,35.0
00:45:14.200000,3.00671,35.0
00:45:14.400000,-11.00427,35.0
00:45:14.600000,-11.00427,35.0
00:45:14.800000,3.00671,35.0
00:45:15,-8.98962,35.0
00:45:15.200000,7.00549,35.0
00:45:15.400000,-3.00671,35.0
00:45:15.600000,-11.00427,35.0
00:45:15.800000,7.00549,35.0
00:45:16,12.0116,35.0
00:45:16.200000,12.0116,35.0
00:45:16.400000,0.01526,35.0
00:45:16.600000,1.99939,35.0
00:45:16.800000,1.99939,35.0
00:45:17,4.99084,35.0
00:45:17.200000,0.01526,35.0
00:45:17.400000,3.00671,36.0
00:45:17.600000,1.99939,36.0
00:45:17.800000,4.01404,36.0
00:45:18,3.00671,36.0
00:45:18.200000,8.98962,36.0
00:45:18.400000,4.01404,36.0
00:45:18.600000,-5.99817,36.0
00:45:18.800000,0.01526,36.0
00:45:19,0.99206,36.0
00:45:19.200000,-3.00671,36.0
00:45:19.400000,3.00671,36.0
00:45:19.600000,4.01404,36.0
00:45:19.800000,7.00549,36.0
00:45:20,-1.99939,36.0
00:45:20.200000,8.01282,36.0
00:45:20.400000,0.99206,36.0
00:45:20.600000,-11.00427,36.0
00:45:20.800000,-3.00671,36.0
00:45:21,8.98962,36.0
00:45:21.200000,-8.98962,36.0
00:45:21.400000,-9.99695,36.0
00:45:21.600000,8.01282,37.0
00:45:21.800000,-8.01282,37.0
00:45:22,11.00427,37.0
00:45:22.200000,-3.00671,37.0
00:45:22.400000,-17.99451,37.0
00:45:22.600000,-0.99206,38.0
00:45:22.800000,9.99695,38.0
00:45:23,-0.99206,38.0
00:45:23.200000,0.01526,38.0
00:45:23.400000,-5.99817,38.0
00:45:23.600000,-15.00305,38.0
00:45:23.800000,5.99817,38.0
00:45:24,-8.98962,38.0
00:45:24.200000,-23.00061,38.0
00:45:24.400000,4.99084,38.0
00:45:24.600000,4.99084,39.0
00:45:24.800000,-8.01282,39.0
00:45:25,-17.99451,39.0
00:45:25.200000,0.01526,39.0
00:45:25.400000,-5.99817,39.0
00:45:25.600000,-1.99939,40.0
00:45:25.800000,-8.98962,40.0
00:45:26,-0.99206,40.0
00:45:26.200000,9.99695,40.0
00:45:26.400000,8.01282,40.0
00:45:26.600000,0.01526,41.0
00:45:26.800000,-5.99817,41.0
00:45:27,8.01282,41.0
00:45:27.200000,0.99206,41.0
00:45:27.400000,-17.0177,41.0
00:45:27.600000,3.00671,43.0
00:45:27.800000,0.99206,43.0
00:45:28,1.99939,43.0
00:45:28.200000,13.99573,43.0
00:45:28.400000,-15.00305,43.0
00:45:28.600000,-4.99084,45.0
00:45:28.800000,-4.01404,45.0
00:45:29,-11.00427,45.0
00:45:29.200000,16.01038,45.0
00:45:29.400000,12.9884,45.0
00:45:29.600000,-5.99817,45.0
00:45:29.800000,9.99695,43.0
00:45:30,-8.01282,43.0
00:45:30.200000,0.01526,43.0
00:45:30.400000,-12.0116,43.0
00:45:30.600000,-0.99206,43.0
00:45:30.800000,-12.9884,43.0
00:45:31,-4.01404,43.0
00:45:31.200000,4.01404,43.0
00:45:31.400000,1.99939,43.0
00:45:31.600000,-12.9884,43.0
00:45:31.800000,-8.01282,43.0
00:45:32,-16.01038,43.0
00:45:32.200000,0.99206,43.0
00:45:32.400000,-11.00427,43.0
00:45:32.600000,-1.99939,43.0
00:45:32.800000,3.00671,42.0
00:45:33,9.99695,42.0
00:45:33.200000,4.99084,42.0
00:45:33.400000,5.99817,42.0
00:45:33.600000,-0.99206,42.0
00:45:33.800000,-1.99939,43.0
00:45:34,-17.0177,43.0
00:45:34.200000,15.00305,43.0
00:45:34.400000,-5.99817,43.0
00:45:34.600000,-3.00671,43.0
00:45:34.800000,-13.99573,42.0
00:45:35,0.99206,42.0
00:45:35.200000,-11.00427,42.0
00:45:35.400000,15.00305,42.0
00:45:35.600000,-8.01282,42.0
00:45:35.800000,4.99084,40.0
00:45:36,-24.00794,40.0
00:45:36.200000,9.99695,40.0
00:45:36.400000,-11.00427,40.0
00:45:36.600000,0.01526,40.0
00:45:36.800000,-0.99206,41.0
00:45:37,8.01282,41.0
00:45:37.200000,-4.01404,41.0
00:45:37.400000,1.99939,41.0
00:45:37.600000,5.99817,41.0
00:45:37.800000,7.00549,41.0
00:45:38,0.01526,40.0
00:45:38.200000,12.9884,40.0
00:45:38.400000,12.0116,40.0
00:45:38.600000,-21.99329,40.0
00:45:38.800000,-8.98962,40.0
00:45:39,-17.0177,39.0
00:45:39.200000,1.99939,39.0
00:45:39.400000,-13.99573,39.0
00:45:39.600000,20.00916,39.0
00:45:39.800000,3.00671,39.0
00:45:40,-1.99939,39.0
00:45:40.200000,-3.00671,39.0
00:45:40.400000,13.99573,39.0
00:45:40.600000,7.00549,39.0
00:45:40.800000,5.99817,39.0
00:45:41,3.00671,38.0
00:45:41.200000,19.00183,38.0
00:45:41.400000,4.01404,38.0
00:45:41.600000,-8.01282,38.0
00:45:41.800000,-19.00183,38.0
00:45:42,-4.99084,38.0
00:45:42.200000,-4.01404,38.0
00:45:42.400000,-30.99817,38.0
00:45:42.600000,5.99817,38.0
00:45:42.800000,-8.01282,38.0
00:45:43,0.01526,36.0
00:45:43.200000,8.98962,36.0
00:45:43.400000,1.99939,36.0
00:45:43.600000,7.00549,36.0
00:45:43.800000,5.99817,36.0
00:45:44,0.01526,34.0
00:45:44.200000,9.99695,34.0
00:45:44.400000,17.99451,34.0
00:45:44.600000,-12.0116,34.0
00:45:44.800000,9.99695,34.0
00:45:45,5.99817,34.0
00:45:45.200000,0.01526,34.0
00:45:45.400000,-25.99206,34.0
00:45:45.600000,-8.98962,34.0
00:45:45.800000,12.9884,34.0
00:45:46,-4.01404,33.0
00:45:46.200000,4.01404,33.0
00:45:46.400000,8.98962,33.0
00:45:46.600000,-5.99817,33.0
00:45:46.800000,-4.99084,33.0
00:45:47,3.00671,33.0
00:45:47.200000,3.00671,33.0
00:45:47.400000,8.01282,33.0
00:45:47.600000,-16.01038,33.0
00:45:47.800000,4.99084,33.0
00:45:48,-8.01282,33.0
00:45:48.200000,13.99573,33.0
00:45:48.400000,8.98962,33.0
00:45:48.600000,8.98962,33.0
00:45:48.800000,4.99084,33.0
00:45:49,-7.00549,33.0
00:45:49.200000,-0.99206,32.0
00:45:49.400000,-3.00671,32.0
00:45:49.600000,4.99084,32.0
00:45:49.800000,-8.98962,32.0
00:45:50,1.99939,32.0
00:45:50.200000,0.01526,31.0
00:45:50.400000,-1.99939,31.0
00:45:50.600000,0.01526,31.0
00:45:50.800000,-4.99084,31.0
00:45:51,8.01282,31.0
00:45:51.200000,16.01038,31.0
00:45:51.400000,-17.0177,31.0
00:45:51.600000,3.00671,31.0
00:45:51.800000,16.01038,31.0
00:45:52,0.01526,31.0
00:45:52.200000,-1.99939,33.0
00:45:52.400000,7.00549,33.0
00:45:52.600000,8.01282,33.0
00:45:52.800000,-8.01282,33.0
00:45:53,0.01526,33.0
00:45:53.200000,-7.00549,31.0
00:45:53.400000,-4.99084,31.0
00:45:53.600000,-1.99939,31.0
00:45:53.800000,-7.00549,31.0
00:45:54,13.99573,31.0
00:45:54.200000,-0.99206,32.0
00:45:54.400000,-9.99695,32.0
00:45:54.600000,0.99206,32.0
00:45:54.800000,28.00671,32.0
00:45:55,17.99451,32.0
00:45:55.200000,8.01282,32.0
00:45:55.400000,11.00427,33.0
00:45:55.600000,7.00549,33.0
00:45:55.800000,-12.9884,33.0
00:45:56,5.99817,33.0
00:45:56.200000,16.01038,33.0
00:45:56.400000,3.00671,34.0
00:45:56.600000,-0.99206,34.0
00:45:56.800000,-4.99084,34.0
00:45:57,-8.01282,34.0
00:45:57.200000,1.99939,34.0
00:45:57.400000,-4.99084,34.0
00:45:57.600000,-4.99084,34.0
00:45:57.800000,12.9884,34.0
00:45:58,4.01404,34.0
00:45:58.200000,13.99573,34.0
00:45:58.400000,3.00671,34.0
00:45:58.600000,-0.99206,34.0
00:45:58.800000,0.99206,34.0
00:45:59,-13.99573,34.0
00:45:59.200000,-0.99206,34.0
00:45:59.400000,12.9884,34.0
00:45:59.600000,-4.99084,34.0
00:45:59.800000,-5.99817,34.0
00:46:00,-0.99206,34.0
00:46:00.200000,0.01526,34.0
00:46:00.400000,-3.00671,34.0
00:46:00.600000,4.99084,34.0
00:46:00.800000,-4.99084,34.0
00:46:01,0.99206,34.0
00:46:01.200000,4.99084,34.0
00:46:01.400000,1.99939,34.0
00:46:01.600000,4.01404,34.0
00:46:01.800000,-3.00671,34.0
00:46:02,4.99084,34.0
00:46:02.200000,-11.00427,34.0
00:46:02.400000,-4.01404,33.0
00:46:02.600000,-7.00549,33.0
00:46:02.800000,4.01404,33.0
00:46:03,-7.00549,33.0
00:46:03.200000,-0.99206,33.0
00:46:03.400000,29.99085,33.0
00:46:03.600000,20.00916,35.0
00:46:03.800000,0.01526,35.0
00:46:04,-13.99573,35.0
00:46:04.200000,5.99817,35.0
00:46:04.400000,7.00549,35.0
00:46:04.600000,-8.98962,35.0
00:46:04.800000,-17.99451,35.0
00:46:05,0.01526,35.0
00:46:05.200000,-4.01404,35.0
00:46:05.400000,-4.01404,35.0
00:46:05.600000,-5.99817,35.0
00:46:05.800000,4.99084,35.0
00:46:06,17.99451,35.0
00:46:06.200000,-5.99817,35.0
00:46:06.400000,-4.01404,35.0
00:46:06.600000,3.00671,37.0
00:46:06.800000,25.01526,37.0
00:46:07,-4.99084,37.0
00:46:07.200000,3.00671,37.0
00:46:07.400000,4.99084,37.0
00:46:07.600000,-15.00305,37.0
00:46:07.800000,16.01038,37.0
00:46:08,21.01649,37.0
00:46:08.200000,-20.00916,37.0
00:46:08.400000,7.00549,37.0
00:46:08.600000,0.01526,38.0
00:46:08.800000,0.01526,38.0
00:46:09,-9.99695,38.0
00:46:09.200000,-7.00549,38.0
00:46:09.400000,-4.99084,38.0
00:46:09.600000,4.99084,38.0
00:46:09.800000,0.99206,38.0
00:46:10,1.99939,38.0
00:46:10.200000,4.99084,38.0
00:46:10.400000,0.01526,38.0
00:46:10.600000,0.99206,39.0
00:46:10.800000,21.01649,39.0
00:46:11,-8.01282,39.0
00:46:11.200000,0.01526,39.0
00:46:11.400000,-15.00305,39.0
00:46:11.600000,7.00549,41.0
00:46:11.800000,-8.98962,41.0
00:46:12,4.99084,41.0
00:46:12.200000,0.01526,41.0
00:46:12.400000,-23.00061,41.0
00:46:12.600000,-13.99573,41.0
00:46:12.800000,12.0116,41.0
00:46:13,-8.98962,41.0
00:46:13.200000,19.00183,41.0
00:46:13.400000,4.99084,41.0
00:46:13.600000,5.99817,41.0
00:46:13.800000,4.01404,43.0
00:46:14,5.99817,43.0
00:46:14.200000,-3.00671,43.0
00:46:14.400000,13.99573,43.0
00:46:14.600000,-16.01038,43.0
00:46:14.800000,-4.01404,43.0
00:46:15,-8.01282,43.0
00:46:15.200000,4.99084,43.0
00:46:15.400000,-4.99084,43.0
00:46:15.600000,0.99206,43.0
00:46:15.800000,-1.99939,42.0
00:46:16,-20.00916,42.0
00:46:16.200000,-3.00671,42.0
00:46:16.400000,11.00427,42.0
00:46:16.600000,16.01038,42.0
00:46:16.800000,12.0116,42.0
00:46:17,11.00427,42.0
00:46:17.200000,5.99817,42.0
00:46:17.400000,-8.98962,42.0
00:46:17.600000,0.01526,42.0
00:46:17.800000,-7.00549,41.0
00:46:18,-4.99084,41.0
00:46:18.200000,-15.00305,41.0
00:46:18.400000,3.00671,41.0
00:46:18.600000,4.01404,41.0
00:46:18.800000,-12.9884,41.0
00:46:19,7.00549,41.0
00:46:19.200000,-5.99817,41.0
00:46:19.400000,1.99939,41.0
00:46:19.600000,3.00671,41.0
00:46:19.800000,-4.99084,41.0
00:46:20,0.99206,41.0
00:46:20.200000,8.98962,41.0
00:46:20.400000,-13.99573,41.0
00:46:20.600000,-8.01282,41.0
00:46:20.800000,-7.00549,41.0
00:46:21,-8.98962,41.0
00:46:21.200000,13.99573,41.0
00:46:21.400000,-12.0116,41.0
00:46:21.600000,1.99939,41.0
00:46:21.800000,-7.00549,41.0
00:46:22,-4.99084,39.0
00:46:22.200000,-21.99329,39.0
00:46:22.400000,5.99817,39.0
00:46:22.600000,12.9884,39.0
00:46:22.800000,-11.00427,39.0
00:46:23,-25.01526,39.0
00:46:23.200000,19.00183,39.0
00:46:23.400000,9.99695,39.0
00:46:23.600000,-3.00671,39.0
00:46:23.800000,13.99573,39.0
00:46:24,-4.01404,38.0
00:46:24.200000,-0.99206,38.0
00:46:24.400000,7.00549,38.0
00:46:24.600000,-4.99084,38.0
00:46:24.800000,0.01526,38.0
00:46:25,-8.01282,37.0
00:46:25.200000,-16.01038,37.0
00:46:25.400000,16.01038,37.0
00:46:25.600000,3.00671,37.0
00:46:25.800000,17.01771,37.0
00:46:26,0.99206,37.0
00:46:26.200000,-28.00671,37.0
00:46:26.400000,24.00794,37.0
00:46:26.600000,-8.01282,37.0
00:46:26.800000,-5.99817,37.0
00:46:27,-16.01038,38.0
00:46:27.200000,4.01404,38.0
00:46:27.400000,1.99939,38.0
00:46:27.600000,8.01282,38.0
00:46:27.800000,-5.99817,38.0
00:46:28,0.01526,38.0
00:46:28.200000,-0.99206,38.0
00:46:28.400000,-16.01038,38.0
00:46:28.600000,-4.99084,38.0
00:46:28.800000,-1.99939,38.0
00:46:29,0.01526,38.0
00:46:29.200000,1.99939,39.0
00:46:29.400000,13.99573,39.0
00:46:29.600000,21.01649,39.0
00:46:29.800000,8.98962,39.0
00:46:30,1.99939,39.0
00:46:30.200000,-8.01282,39.0
00:46:30.400000,-26.99939,39.0
00:46:30.600000,1.99939,39.0
00:46:30.800000,7.00549,39.0
00:46:31,-3.00671,39.0
00:46:31.200000,0.01526,37.0
00:46:31.400000,13.99573,37.0
00:46:31.600000,-13.99573,37.0
00:46:31.800000,4.99084,37.0
00:46:32,-4.01404,37.0
00:46:32.200000,3.00671,37.0
00:46:32.400000,0.01526,37.0
00:46:32.600000,0.01526,37.0
00:46:32.800000,-0.99206,37.0
00:46:33,-9.99695,37.0
00:46:33.200000,1.99939,37.0
00:46:33.400000,-0.99206,37.0
00:46:33.600000,0.01526,37.0
00:46:33.800000,1.99939,37.0
00:46:34,9.99695,37.0
00:46:34.200000,-17.0177,38.0
00:46:34.400000,8.01282,38.0
00:46:34.600000,-4.99084,38.0
00:46:34.800000,-4.01404,38.0
00:46:35,5.99817,38.0
00:46:35.200000,-15.00305,39.0
00:46:35.400000,8.01282,39.0
00:46:35.600000,-5.99817,39.0
00:46:35.800000,-4.01404,39.0
00:46:36,-4.99084,39.0
00:46:36.200000,0.01526,41.0
00:46:36.400000,-3.00671,41.0
00:46:36.600000,0.99206,41.0
00:46:36.800000,5.99817,41.0
00:46:37,3.00671,41.0
00:46:37.200000,-23.00061,41.0
00:46:37.400000,-8.01282,41.0
00:46:37.600000,-11.00427,41.0
00:46:37.800000,-5.99817,41.0
00:46:38,5.99817,41.0
00:46:38.200000,0.99206,41.0
00:46:38.400000,-0.99206,38.0
00:46:38.600000,-4.99084,38.0
00:46:38.800000,-15.00305,38.0
00:46:39,-4.01404,38.0
00:46:39.200000,7.00549,38.0
00:46:39.400000,0.99206,40.0
00:46:39.600000,-8.98962,40.0
00:46:39.800000,8.01282,40.0
00:46:40,-4.99084,40.0
00:46:40.200000,0.01526,40.0
00:46:40.400000,15.00305,41.0
00:46:40.600000,-0.99206,41.0
00:46:40.800000,7.00549,41.0
00:46:41,-17.99451,41.0
00:46:41.200000,11.00427,41.0
00:46:41.400000,-0.99206,41.0
00:46:41.600000,-7.00549,41.0
00:46:41.800000,13.99573,41.0
00:46:42,-17.0177,41.0
00:46:42.200000,0.01526,41.0
00:46:42.400000,-0.99206,41.0
00:46:42.600000,-9.99695,41.0
00:46:42.800000,12.9884,41.0
00:46:43,-3.00671,41.0
00:46:43.200000,4.99084,41.0
00:46:43.400000,-11.00427,41.0
00:46:43.600000,-5.99817,41.0
00:46:43.800000,17.99451,41.0
00:46:44,-17.99451,41.0
00:46:44.200000,-3.00671,41.0
00:46:44.400000,8.01282,43.0
00:46:44.600000,0.01526,43.0
00:46:44.800000,12.0116,43.0
00:46:45,12.0116,43.0
00:46:45.200000,3.00671,43.0
00:46:45.400000,1.99939,44.0
00:46:45.600000,4.01404,44.0
00:46:45.800000,4.01404,44.0
00:46:46,3.00671,44.0
00:46:46.200000,5.99817,44.0
00:46:46.400000,4.99084,44.0
00:46:46.600000,7.00549,43.0
00:46:46.800000,-0.99206,43.0
00:46:47,4.99084,43.0
00:46:47.200000,-1.99939,43.0
00:46:47.400000,-4.99084,43.0
00:46:47.600000,-13.99573,42.0
00:46:47.800000,7.00549,42.0
00:46:48,1.99939,42.0
00:46:48.200000,-3.00671,42.0
00:46:48.400000,0.99206,42.0
00:46:48.600000,-16.01038,43.0
